x	y	z	T
2.000000e-05	5.000000e-06	2.000000e-05	3.340822e+02
2.000000e-05	7.500000e-06	2.000000e-05	3.334443e+02
2.000000e-05	1.000000e-05	2.000000e-05	3.322675e+02
2.000000e-05	1.250000e-05	2.000000e-05	3.310266e+02
2.000000e-05	1.500000e-05	2.000000e-05	3.299173e+02
2.000000e-05	1.750000e-05	2.000000e-05	3.289782e+02
2.000000e-05	2.000000e-05	2.000000e-05	3.281912e+02
2.000000e-05	2.250000e-05	2.000000e-05	3.275205e+02
2.000000e-05	2.500000e-05	2.000000e-05	3.269302e+02
2.250000e-05	-2.500000e-05	2.000000e-05	3.262019e+02
2.250000e-05	-2.250000e-05	2.000000e-05	3.268131e+02
2.250000e-05	-2.000000e-05	2.000000e-05	3.275190e+02
2.250000e-05	-1.750000e-05	2.000000e-05	3.283579e+02
2.250000e-05	-1.500000e-05	2.000000e-05	3.293709e+02
2.250000e-05	-1.250000e-05	2.000000e-05	3.305921e+02
2.250000e-05	-1.000000e-05	2.000000e-05	3.320123e+02
2.250000e-05	-7.500000e-06	2.000000e-05	3.334739e+02
2.250000e-05	-5.000000e-06	2.000000e-05	3.345007e+02
2.250000e-05	-2.500000e-06	2.000000e-05	3.348041e+02
2.250000e-05	0.000000e+00	2.000000e-05	3.347858e+02
2.250000e-05	2.500000e-06	2.000000e-05	3.348113e+02
2.250000e-05	5.000000e-06	2.000000e-05	3.345114e+02
2.250000e-05	7.500000e-06	2.000000e-05	3.334794e+02
2.250000e-05	1.000000e-05	2.000000e-05	3.320145e+02
2.250000e-05	1.250000e-05	2.000000e-05	3.305940e+02
2.250000e-05	1.500000e-05	2.000000e-05	3.293729e+02
2.250000e-05	1.750000e-05	2.000000e-05	3.283597e+02
2.250000e-05	2.000000e-05	2.000000e-05	3.275207e+02
2.250000e-05	2.250000e-05	2.000000e-05	3.268149e+02
2.250000e-05	2.500000e-05	2.000000e-05	3.262038e+02
2.500000e-05	-2.500000e-05	2.000000e-05	3.255799e+02
2.500000e-05	-2.250000e-05	2.000000e-05	3.262024e+02
2.500000e-05	-2.000000e-05	2.000000e-05	3.269292e+02
2.500000e-05	-1.750000e-05	2.000000e-05	3.277991e+02
2.500000e-05	-1.500000e-05	2.000000e-05	3.288552e+02
2.500000e-05	-1.250000e-05	2.000000e-05	3.301352e+02
2.500000e-05	-1.000000e-05	2.000000e-05	3.316385e+02
2.500000e-05	-7.500000e-06	2.000000e-05	3.332228e+02
2.500000e-05	-5.000000e-06	2.000000e-05	3.344209e+02
2.500000e-05	-2.500000e-06	2.000000e-05	3.348560e+02
2.500000e-05	0.000000e+00	2.000000e-05	3.348692e+02
2.500000e-05	2.500000e-06	2.000000e-05	3.348443e+02
2.500000e-05	5.000000e-06	2.000000e-05	3.344105e+02
2.500000e-05	7.500000e-06	2.000000e-05	3.332195e+02
2.500000e-05	1.000000e-05	2.000000e-05	3.316376e+02
2.500000e-05	1.250000e-05	2.000000e-05	3.301351e+02
2.500000e-05	1.500000e-05	2.000000e-05	3.288558e+02
2.500000e-05	1.750000e-05	2.000000e-05	3.278002e+02
2.500000e-05	2.000000e-05	2.000000e-05	3.269305e+02
2.500000e-05	2.250000e-05	2.000000e-05	3.262040e+02
2.500000e-05	2.500000e-05	2.000000e-05	3.255817e+02
-3.500000e-05	0.000000e+00	-3.500000e-05	3.001889e+02
-3.500000e-05	0.000000e+00	-3.150000e-05	3.056924e+02
-3.500000e-05	0.000000e+00	-2.800000e-05	3.114812e+02
-3.500000e-05	0.000000e+00	-2.450000e-05	3.180412e+02
-3.500000e-05	0.000000e+00	-2.100000e-05	3.267916e+02
-3.500000e-05	0.000000e+00	-1.750000e-05	3.303159e+02
-3.500000e-05	0.000000e+00	-1.400000e-05	3.313064e+02
-3.500000e-05	0.000000e+00	-1.050000e-05	3.314413e+02
-3.500000e-05	0.000000e+00	-7.000000e-06	3.313549e+02
-3.500000e-05	0.000000e+00	-3.500000e-06	3.311882e+02
-3.500000e-05	0.000000e+00	0.000000e+00	3.310576e+02
-3.500000e-05	0.000000e+00	3.500000e-06	3.311882e+02
-3.500000e-05	0.000000e+00	7.000000e-06	3.313550e+02
-3.500000e-05	0.000000e+00	1.050000e-05	3.314414e+02
-3.500000e-05	0.000000e+00	1.400000e-05	3.313065e+02
-3.500000e-05	0.000000e+00	1.750000e-05	3.303160e+02
-3.500000e-05	0.000000e+00	2.100000e-05	3.267917e+02
-3.500000e-05	0.000000e+00	2.450000e-05	3.180413e+02
-3.500000e-05	0.000000e+00	2.800000e-05	3.114813e+02
-3.500000e-05	0.000000e+00	3.150000e-05	3.056924e+02
-3.500000e-05	0.000000e+00	3.500000e-05	3.001889e+02
-3.150000e-05	0.000000e+00	-3.500000e-05	2.999924e+02
-3.150000e-05	0.000000e+00	-3.150000e-05	3.061985e+02
-3.150000e-05	0.000000e+00	-2.800000e-05	3.126385e+02
-3.150000e-05	0.000000e+00	-2.450000e-05	3.202874e+02
-3.150000e-05	0.000000e+00	-2.100000e-05	3.301584e+02
-3.150000e-05	0.000000e+00	-1.750000e-05	3.333085e+02
-3.150000e-05	0.000000e+00	-1.400000e-05	3.338286e+02
-3.150000e-05	0.000000e+00	-1.050000e-05	3.335907e+02
-3.150000e-05	0.000000e+00	-7.000000e-06	3.332804e+02
-3.150000e-05	0.000000e+00	-3.500000e-06	3.330035e+02
-3.150000e-05	0.000000e+00	0.000000e+00	3.328470e+02
-3.150000e-05	0.000000e+00	3.500000e-06	3.330035e+02
-3.150000e-05	0.000000e+00	7.000000e-06	3.332804e+02
-3.150000e-05	0.000000e+00	1.050000e-05	3.335907e+02
-3.150000e-05	0.000000e+00	1.400000e-05	3.338287e+02
-3.150000e-05	0.000000e+00	1.750000e-05	3.333086e+02
-3.150000e-05	0.000000e+00	2.100000e-05	3.301586e+02
-3.150000e-05	0.000000e+00	2.450000e-05	3.202876e+02
-3.150000e-05	0.000000e+00	2.800000e-05	3.126386e+02
-3.150000e-05	0.000000e+00	3.150000e-05	3.061985e+02
-3.150000e-05	0.000000e+00	3.500000e-05	2.999924e+02
-2.800000e-05	0.000000e+00	-3.500000e-05	2.999949e+02
-2.800000e-05	0.000000e+00	-3.150000e-05	3.065708e+02
-2.800000e-05	0.000000e+00	-2.800000e-05	3.134905e+02
-2.800000e-05	0.000000e+00	-2.450000e-05	3.221199e+02
-2.800000e-05	0.000000e+00	-2.100000e-05	3.326046e+02
-2.800000e-05	0.000000e+00	-1.750000e-05	3.354354e+02
-2.800000e-05	0.000000e+00	-1.400000e-05	3.356226e+02
-2.800000e-05	0.000000e+00	-1.050000e-05	3.351512e+02
-2.800000e-05	0.000000e+00	-7.000000e-06	3.346728e+02
-2.800000e-05	0.000000e+00	-3.500000e-06	3.343500e+02
-2.800000e-05	0.000000e+00	0.000000e+00	3.342363e+02
-2.800000e-05	0.000000e+00	3.500000e-06	3.343500e+02
-2.800000e-05	0.000000e+00	7.000000e-06	3.346728e+02
-2.800000e-05	0.000000e+00	1.050000e-05	3.351513e+02
-2.800000e-05	0.000000e+00	1.400000e-05	3.356227e+02
-2.800000e-05	0.000000e+00	1.750000e-05	3.354356e+02
-2.800000e-05	0.000000e+00	2.100000e-05	3.326049e+02
-2.800000e-05	0.000000e+00	2.450000e-05	3.221201e+02
-2.800000e-05	0.000000e+00	2.800000e-05	3.134905e+02
-2.800000e-05	0.000000e+00	3.150000e-05	3.065708e+02
-2.800000e-05	0.000000e+00	3.500000e-05	2.999949e+02
-2.450000e-05	0.000000e+00	-3.500000e-05	3.000079e+02
-2.450000e-05	0.000000e+00	-3.150000e-05	3.067515e+02
-2.450000e-05	0.000000e+00	-2.800000e-05	3.138764e+02
-2.450000e-05	0.000000e+00	-2.450000e-05	3.228293e+02
-2.450000e-05	0.000000e+00	-2.100000e-05	3.336573e+02
-2.450000e-05	0.000000e+00	-1.750000e-05	3.364378e+02
-2.450000e-05	0.000000e+00	-1.400000e-05	3.366078e+02
-2.450000e-05	0.000000e+00	-1.050000e-05	3.361683e+02
-2.450000e-05	0.000000e+00	-7.000000e-06	3.357233e+02
-2.450000e-05	0.000000e+00	-3.500000e-06	3.353949e+02
-2.450000e-05	0.000000e+00	0.000000e+00	3.352368e+02
-2.450000e-05	0.000000e+00	3.500000e-06	3.353949e+02
-2.450000e-05	0.000000e+00	7.000000e-06	3.357233e+02
-2.450000e-05	0.000000e+00	1.050000e-05	3.361684e+02
-2.450000e-05	0.000000e+00	1.400000e-05	3.366079e+02
-2.450000e-05	0.000000e+00	1.750000e-05	3.364379e+02
-2.450000e-05	0.000000e+00	2.100000e-05	3.336576e+02
-2.450000e-05	0.000000e+00	2.450000e-05	3.228295e+02
-2.450000e-05	0.000000e+00	2.800000e-05	3.138765e+02
-2.450000e-05	0.000000e+00	3.150000e-05	3.067516e+02
-2.450000e-05	0.000000e+00	3.500000e-05	3.000079e+02
-2.100000e-05	0.000000e+00	-3.500000e-05	3.000725e+02
-2.100000e-05	0.000000e+00	-3.150000e-05	3.067247e+02
-2.100000e-05	0.000000e+00	-2.800000e-05	3.137514e+02
-2.100000e-05	0.000000e+00	-2.450000e-05	3.222457e+02
-2.100000e-05	0.000000e+00	-2.100000e-05	3.330827e+02
-2.100000e-05	0.000000e+00	-1.750000e-05	3.362105e+02
-2.100000e-05	0.000000e+00	-1.400000e-05	3.366482e+02
-2.100000e-05	0.000000e+00	-1.050000e-05	3.364663e+02
-2.100000e-05	0.000000e+00	-7.000000e-06	3.362443e+02
-2.100000e-05	0.000000e+00	-3.500000e-06	3.359904e+02
-2.100000e-05	0.000000e+00	0.000000e+00	3.358081e+02
-2.100000e-05	0.000000e+00	3.500000e-06	3.359904e+02
-2.100000e-05	0.000000e+00	7.000000e-06	3.362443e+02
-2.100000e-05	0.000000e+00	1.050000e-05	3.364663e+02
-2.100000e-05	0.000000e+00	1.400000e-05	3.366483e+02
-2.100000e-05	0.000000e+00	1.750000e-05	3.362106e+02
-2.100000e-05	0.000000e+00	2.100000e-05	3.330830e+02
-2.100000e-05	0.000000e+00	2.450000e-05	3.222459e+02
-2.100000e-05	0.000000e+00	2.800000e-05	3.137515e+02
-2.100000e-05	0.000000e+00	3.150000e-05	3.067248e+02
-2.100000e-05	0.000000e+00	3.500000e-05	3.000725e+02
-1.750000e-05	0.000000e+00	-3.500000e-05	3.000161e+02
-1.750000e-05	0.000000e+00	-3.150000e-05	3.065200e+02
-1.750000e-05	0.000000e+00	-2.800000e-05	3.132047e+02
-1.750000e-05	0.000000e+00	-2.450000e-05	3.208934e+02
-1.750000e-05	0.000000e+00	-2.100000e-05	3.310490e+02
-1.750000e-05	0.000000e+00	-1.750000e-05	3.348608e+02
-1.750000e-05	0.000000e+00	-1.400000e-05	3.359388e+02
-1.750000e-05	0.000000e+00	-1.050000e-05	3.361861e+02
-1.750000e-05	0.000000e+00	-7.000000e-06	3.361171e+02
-1.750000e-05	0.000000e+00	-3.500000e-06	3.360191e+02
-1.750000e-05	0.000000e+00	0.000000e+00	3.359749e+02
-1.750000e-05	0.000000e+00	3.500000e-06	3.360191e+02
-1.750000e-05	0.000000e+00	7.000000e-06	3.361171e+02
-1.750000e-05	0.000000e+00	1.050000e-05	3.361861e+02
-1.750000e-05	0.000000e+00	1.400000e-05	3.359389e+02
-1.750000e-05	0.000000e+00	1.750000e-05	3.348609e+02
-1.750000e-05	0.000000e+00	2.100000e-05	3.310491e+02
-1.750000e-05	0.000000e+00	2.450000e-05	3.208935e+02
-1.750000e-05	0.000000e+00	2.800000e-05	3.132048e+02
-1.750000e-05	0.000000e+00	3.150000e-05	3.065200e+02
-1.750000e-05	0.000000e+00	3.500000e-05	3.000161e+02
-1.400000e-05	0.000000e+00	-3.500000e-05	2.999862e+02
-1.400000e-05	0.000000e+00	-3.150000e-05	3.062007e+02
-1.400000e-05	0.000000e+00	-2.800000e-05	3.124102e+02
-1.400000e-05	0.000000e+00	-2.450000e-05	3.192500e+02
-1.400000e-05	0.000000e+00	-2.100000e-05	3.283828e+02
-1.400000e-05	0.000000e+00	-1.750000e-05	3.328499e+02
-1.400000e-05	0.000000e+00	-1.400000e-05	3.347507e+02
-1.400000e-05	0.000000e+00	-1.050000e-05	3.355164e+02
-1.400000e-05	0.000000e+00	-7.000000e-06	3.357856e+02
-1.400000e-05	0.000000e+00	-3.500000e-06	3.358708e+02
-1.400000e-05	0.000000e+00	0.000000e+00	3.358787e+02
-1.400000e-05	0.000000e+00	3.500000e-06	3.358708e+02
-1.400000e-05	0.000000e+00	7.000000e-06	3.357856e+02
-1.400000e-05	0.000000e+00	1.050000e-05	3.355164e+02
-1.400000e-05	0.000000e+00	1.400000e-05	3.347508e+02
-1.400000e-05	0.000000e+00	1.750000e-05	3.328500e+02
-1.400000e-05	0.000000e+00	2.100000e-05	3.283829e+02
-1.400000e-05	0.000000e+00	2.450000e-05	3.192501e+02
-1.400000e-05	0.000000e+00	2.800000e-05	3.124102e+02
-1.400000e-05	0.000000e+00	3.150000e-05	3.062007e+02
-1.400000e-05	0.000000e+00	3.500000e-05	2.999862e+02
-1.050000e-05	0.000000e+00	-3.500000e-05	3.002087e+02
-1.050000e-05	0.000000e+00	-3.150000e-05	3.058441e+02
-1.050000e-05	0.000000e+00	-2.800000e-05	3.115636e+02
-1.050000e-05	0.000000e+00	-2.450000e-05	3.175415e+02
-1.050000e-05	0.000000e+00	-2.100000e-05	3.257395e+02
-1.050000e-05	0.000000e+00	-1.750000e-05	3.306569e+02
-1.050000e-05	0.000000e+00	-1.400000e-05	3.332565e+02
-1.050000e-05	0.000000e+00	-1.050000e-05	3.345944e+02
-1.050000e-05	0.000000e+00	-7.000000e-06	3.353089e+02
-1.050000e-05	0.000000e+00	-3.500000e-06	3.355928e+02
-1.050000e-05	0.000000e+00	0.000000e+00	3.356213e+02
-1.050000e-05	0.000000e+00	3.500000e-06	3.355928e+02
-1.050000e-05	0.000000e+00	7.000000e-06	3.353089e+02
-1.050000e-05	0.000000e+00	1.050000e-05	3.345944e+02
-1.050000e-05	0.000000e+00	1.400000e-05	3.332565e+02
-1.050000e-05	0.000000e+00	1.750000e-05	3.306570e+02
-1.050000e-05	0.000000e+00	2.100000e-05	3.257396e+02
-1.050000e-05	0.000000e+00	2.450000e-05	3.175415e+02
-1.050000e-05	0.000000e+00	2.800000e-05	3.115636e+02
-1.050000e-05	0.000000e+00	3.150000e-05	3.058442e+02
-1.050000e-05	0.000000e+00	3.500000e-05	3.002087e+02
-7.000000e-06	0.000000e+00	-3.500000e-05	2.999456e+02
-7.000000e-06	0.000000e+00	-3.150000e-05	3.055259e+02
-7.000000e-06	0.000000e+00	-2.800000e-05	3.108357e+02
-7.000000e-06	0.000000e+00	-2.450000e-05	3.161510e+02
-7.000000e-06	0.000000e+00	-2.100000e-05	3.237660e+02
-7.000000e-06	0.000000e+00	-1.750000e-05	3.288624e+02
-7.000000e-06	0.000000e+00	-1.400000e-05	3.319527e+02
-7.000000e-06	0.000000e+00	-1.050000e-05	3.337267e+02
-7.000000e-06	0.000000e+00	-7.000000e-06	3.346926e+02
-7.000000e-06	0.000000e+00	-3.500000e-06	3.351638e+02
-7.000000e-06	0.000000e+00	0.000000e+00	3.352995e+02
-7.000000e-06	0.000000e+00	3.500000e-06	3.351638e+02
-7.000000e-06	0.000000e+00	7.000000e-06	3.346926e+02
-7.000000e-06	0.000000e+00	1.050000e-05	3.337268e+02
-7.000000e-06	0.000000e+00	1.400000e-05	3.319528e+02
-7.000000e-06	0.000000e+00	1.750000e-05	3.288625e+02
-7.000000e-06	0.000000e+00	2.100000e-05	3.237661e+02
-7.000000e-06	0.000000e+00	2.450000e-05	3.161511e+02
-7.000000e-06	0.000000e+00	2.800000e-05	3.108358e+02
-7.000000e-06	0.000000e+00	3.150000e-05	3.055259e+02
-7.000000e-06	0.000000e+00	3.500000e-05	2.999456e+02
-3.500000e-06	0.000000e+00	-3.500000e-05	3.002484e+02
-3.500000e-06	0.000000e+00	-3.150000e-05	3.053068e+02
-3.500000e-06	0.000000e+00	-2.800000e-05	3.103391e+02
-3.500000e-06	0.000000e+00	-2.450000e-05	3.152326e+02
-3.500000e-06	0.000000e+00	-2.100000e-05	3.223237e+02
-3.500000e-06	0.000000e+00	-1.750000e-05	3.275313e+02
-3.500000e-06	0.000000e+00	-1.400000e-05	3.309690e+02
-3.500000e-06	0.000000e+00	-1.050000e-05	3.330702e+02
-3.500000e-06	0.000000e+00	-7.000000e-06	3.342656e+02
-3.500000e-06	0.000000e+00	-3.500000e-06	3.348663e+02
-3.500000e-06	0.000000e+00	0.000000e+00	3.350478e+02
-3.500000e-06	0.000000e+00	3.500000e-06	3.348663e+02
-3.500000e-06	0.000000e+00	7.000000e-06	3.342657e+02
-3.500000e-06	0.000000e+00	1.050000e-05	3.330703e+02
-3.500000e-06	0.000000e+00	1.400000e-05	3.309691e+02
-3.500000e-06	0.000000e+00	1.750000e-05	3.275314e+02
-3.500000e-06	0.000000e+00	2.100000e-05	3.223238e+02
-3.500000e-06	0.000000e+00	2.450000e-05	3.152326e+02
-3.500000e-06	0.000000e+00	2.800000e-05	3.103391e+02
-3.500000e-06	0.000000e+00	3.150000e-05	3.053068e+02
-3.500000e-06	0.000000e+00	3.500000e-05	3.002484e+02
0.000000e+00	0.000000e+00	-3.500000e-05	3.001868e+02
0.000000e+00	0.000000e+00	-3.150000e-05	3.052284e+02
0.000000e+00	0.000000e+00	-2.800000e-05	3.101651e+02
0.000000e+00	0.000000e+00	-2.450000e-05	3.149520e+02
0.000000e+00	0.000000e+00	-2.100000e-05	3.218725e+02
0.000000e+00	0.000000e+00	-1.750000e-05	3.270951e+02
0.000000e+00	0.000000e+00	-1.400000e-05	3.306336e+02
0.000000e+00	0.000000e+00	-1.050000e-05	3.328401e+02
0.000000e+00	0.000000e+00	-7.000000e-06	3.341133e+02
0.000000e+00	0.000000e+00	-3.500000e-06	3.347586e+02
0.000000e+00	0.000000e+00	0.000000e+00	3.349545e+02
0.000000e+00	0.000000e+00	3.500000e-06	3.347586e+02
0.000000e+00	0.000000e+00	7.000000e-06	3.341134e+02
0.000000e+00	0.000000e+00	1.050000e-05	3.328401e+02
0.000000e+00	0.000000e+00	1.400000e-05	3.306337e+02
0.000000e+00	0.000000e+00	1.750000e-05	3.270952e+02
0.000000e+00	0.000000e+00	2.100000e-05	3.218726e+02
0.000000e+00	0.000000e+00	2.450000e-05	3.149521e+02
0.000000e+00	0.000000e+00	2.800000e-05	3.101651e+02
0.000000e+00	0.000000e+00	3.150000e-05	3.052284e+02
0.000000e+00	0.000000e+00	3.500000e-05	3.001868e+02
3.500000e-06	0.000000e+00	-3.500000e-05	3.002483e+02
3.500000e-06	0.000000e+00	-3.150000e-05	3.053059e+02
3.500000e-06	0.000000e+00	-2.800000e-05	3.103372e+02
3.500000e-06	0.000000e+00	-2.450000e-05	3.152298e+02
3.500000e-06	0.000000e+00	-2.100000e-05	3.223200e+02
3.500000e-06	0.000000e+00	-1.750000e-05	3.275279e+02
3.500000e-06	0.000000e+00	-1.400000e-05	3.309667e+02
3.500000e-06	0.000000e+00	-1.050000e-05	3.330689e+02
3.500000e-06	0.000000e+00	-7.000000e-06	3.342651e+02
3.500000e-06	0.000000e+00	-3.500000e-06	3.348662e+02
3.500000e-06	0.000000e+00	0.000000e+00	3.350478e+02
3.500000e-06	0.000000e+00	3.500000e-06	3.348663e+02
3.500000e-06	0.000000e+00	7.000000e-06	3.342652e+02
3.500000e-06	0.000000e+00	1.050000e-05	3.330690e+02
3.500000e-06	0.000000e+00	1.400000e-05	3.309668e+02
3.500000e-06	0.000000e+00	1.750000e-05	3.275280e+02
3.500000e-06	0.000000e+00	2.100000e-05	3.223201e+02
3.500000e-06	0.000000e+00	2.450000e-05	3.152298e+02
3.500000e-06	0.000000e+00	2.800000e-05	3.103373e+02
3.500000e-06	0.000000e+00	3.150000e-05	3.053059e+02
3.500000e-06	0.000000e+00	3.500000e-05	3.002483e+02
7.000000e-06	0.000000e+00	-3.500000e-05	2.999456e+02
7.000000e-06	0.000000e+00	-3.150000e-05	3.055241e+02
7.000000e-06	0.000000e+00	-2.800000e-05	3.108320e+02
7.000000e-06	0.000000e+00	-2.450000e-05	3.161450e+02
7.000000e-06	0.000000e+00	-2.100000e-05	3.237578e+02
7.000000e-06	0.000000e+00	-1.750000e-05	3.288554e+02
7.000000e-06	0.000000e+00	-1.400000e-05	3.319481e+02
7.000000e-06	0.000000e+00	-1.050000e-05	3.337243e+02
7.000000e-06	0.000000e+00	-7.000000e-06	3.346918e+02
7.000000e-06	0.000000e+00	-3.500000e-06	3.351639e+02
7.000000e-06	0.000000e+00	0.000000e+00	3.352999e+02
7.000000e-06	0.000000e+00	3.500000e-06	3.351639e+02
7.000000e-06	0.000000e+00	7.000000e-06	3.346919e+02
7.000000e-06	0.000000e+00	1.050000e-05	3.337244e+02
7.000000e-06	0.000000e+00	1.400000e-05	3.319482e+02
7.000000e-06	0.000000e+00	1.750000e-05	3.288555e+02
7.000000e-06	0.000000e+00	2.100000e-05	3.237579e+02
7.000000e-06	0.000000e+00	2.450000e-05	3.161451e+02
7.000000e-06	0.000000e+00	2.800000e-05	3.108320e+02
7.000000e-06	0.000000e+00	3.150000e-05	3.055242e+02
7.000000e-06	0.000000e+00	3.500000e-05	2.999456e+02
1.050000e-05	0.000000e+00	-3.500000e-05	3.002086e+02
1.050000e-05	0.000000e+00	-3.150000e-05	3.058417e+02
1.050000e-05	0.000000e+00	-2.800000e-05	3.115582e+02
1.050000e-05	0.000000e+00	-2.450000e-05	3.175323e+02
1.050000e-05	0.000000e+00	-2.100000e-05	3.257270e+02
1.050000e-05	0.000000e+00	-1.750000e-05	3.306468e+02
1.050000e-05	0.000000e+00	-1.400000e-05	3.332503e+02
1.050000e-05	0.000000e+00	-1.050000e-05	3.345916e+02
1.050000e-05	0.000000e+00	-7.000000e-06	3.353083e+02
1.050000e-05	0.000000e+00	-3.500000e-06	3.355935e+02
1.050000e-05	0.000000e+00	0.000000e+00	3.356225e+02
1.050000e-05	0.000000e+00	3.500000e-06	3.355935e+02
1.050000e-05	0.000000e+00	7.000000e-06	3.353084e+02
1.050000e-05	0.000000e+00	1.050000e-05	3.345917e+02
1.050000e-05	0.000000e+00	1.400000e-05	3.332505e+02
1.050000e-05	0.000000e+00	1.750000e-05	3.306469e+02
1.050000e-05	0.000000e+00	2.100000e-05	3.257272e+02
1.050000e-05	0.000000e+00	2.450000e-05	3.175324e+02
1.050000e-05	0.000000e+00	2.800000e-05	3.115583e+02
1.050000e-05	0.000000e+00	3.150000e-05	3.058417e+02
1.050000e-05	0.000000e+00	3.500000e-05	3.002086e+02
1.400000e-05	0.000000e+00	-3.500000e-05	2.999862e+02
1.400000e-05	0.000000e+00	-3.150000e-05	3.061979e+02
1.400000e-05	0.000000e+00	-2.800000e-05	3.124037e+02
1.400000e-05	0.000000e+00	-2.450000e-05	3.192381e+02
1.400000e-05	0.000000e+00	-2.100000e-05	3.283663e+02
1.400000e-05	0.000000e+00	-1.750000e-05	3.328379e+02
1.400000e-05	0.000000e+00	-1.400000e-05	3.347443e+02
1.400000e-05	0.000000e+00	-1.050000e-05	3.355141e+02
1.400000e-05	0.000000e+00	-7.000000e-06	3.357860e+02
1.400000e-05	0.000000e+00	-3.500000e-06	3.358727e+02
1.400000e-05	0.000000e+00	0.000000e+00	3.358812e+02
1.400000e-05	0.000000e+00	3.500000e-06	3.358728e+02
1.400000e-05	0.000000e+00	7.000000e-06	3.357861e+02
1.400000e-05	0.000000e+00	1.050000e-05	3.355142e+02
1.400000e-05	0.000000e+00	1.400000e-05	3.347444e+02
1.400000e-05	0.000000e+00	1.750000e-05	3.328381e+02
1.400000e-05	0.000000e+00	2.100000e-05	3.283665e+02
1.400000e-05	0.000000e+00	2.450000e-05	3.192382e+02
1.400000e-05	0.000000e+00	2.800000e-05	3.124038e+02
1.400000e-05	0.000000e+00	3.150000e-05	3.061979e+02
1.400000e-05	0.000000e+00	3.500000e-05	2.999862e+02
1.750000e-05	0.000000e+00	-3.500000e-05	3.000160e+02
1.750000e-05	0.000000e+00	-3.150000e-05	3.065172e+02
1.750000e-05	0.000000e+00	-2.800000e-05	3.131982e+02
1.750000e-05	0.000000e+00	-2.450000e-05	3.208808e+02
1.750000e-05	0.000000e+00	-2.100000e-05	3.310319e+02
1.750000e-05	0.000000e+00	-1.750000e-05	3.348496e+02
1.750000e-05	0.000000e+00	-1.400000e-05	3.359339e+02
1.750000e-05	0.000000e+00	-1.050000e-05	3.361855e+02
1.750000e-05	0.000000e+00	-7.000000e-06	3.361194e+02
1.750000e-05	0.000000e+00	-3.500000e-06	3.360230e+02
1.750000e-05	0.000000e+00	0.000000e+00	3.359794e+02
1.750000e-05	0.000000e+00	3.500000e-06	3.360230e+02
1.750000e-05	0.000000e+00	7.000000e-06	3.361195e+02
1.750000e-05	0.000000e+00	1.050000e-05	3.361857e+02
1.750000e-05	0.000000e+00	1.400000e-05	3.359341e+02
1.750000e-05	0.000000e+00	1.750000e-05	3.348499e+02
1.750000e-05	0.000000e+00	2.100000e-05	3.310321e+02
1.750000e-05	0.000000e+00	2.450000e-05	3.208810e+02
1.750000e-05	0.000000e+00	2.800000e-05	3.131984e+02
1.750000e-05	0.000000e+00	3.150000e-05	3.065172e+02
1.750000e-05	0.000000e+00	3.500000e-05	3.000160e+02
2.100000e-05	0.000000e+00	-3.500000e-05	3.000725e+02
2.100000e-05	0.000000e+00	-3.150000e-05	3.067222e+02
2.100000e-05	0.000000e+00	-2.800000e-05	3.137457e+02
2.100000e-05	0.000000e+00	-2.450000e-05	3.222357e+02
2.100000e-05	0.000000e+00	-2.100000e-05	3.330698e+02
2.100000e-05	0.000000e+00	-1.750000e-05	3.362025e+02
2.100000e-05	0.000000e+00	-1.400000e-05	3.366461e+02
2.100000e-05	0.000000e+00	-1.050000e-05	3.364685e+02
2.100000e-05	0.000000e+00	-7.000000e-06	3.362493e+02
2.100000e-05	0.000000e+00	-3.500000e-06	3.359969e+02
2.100000e-05	0.000000e+00	0.000000e+00	3.358152e+02
2.100000e-05	0.000000e+00	3.500000e-06	3.359970e+02
2.100000e-05	0.000000e+00	7.000000e-06	3.362494e+02
2.100000e-05	0.000000e+00	1.050000e-05	3.364687e+02
2.100000e-05	0.000000e+00	1.400000e-05	3.366463e+02
2.100000e-05	0.000000e+00	1.750000e-05	3.362028e+02
2.100000e-05	0.000000e+00	2.100000e-05	3.330701e+02
2.100000e-05	0.000000e+00	2.450000e-05	3.222359e+02
2.100000e-05	0.000000e+00	2.800000e-05	3.137458e+02
2.100000e-05	0.000000e+00	3.150000e-05	3.067222e+02
2.100000e-05	0.000000e+00	3.500000e-05	3.000725e+02
2.450000e-05	0.000000e+00	-3.500000e-05	3.000079e+02
2.450000e-05	0.000000e+00	-3.150000e-05	3.067493e+02
2.450000e-05	0.000000e+00	-2.800000e-05	3.138709e+02
2.450000e-05	0.000000e+00	-2.450000e-05	3.228179e+02
2.450000e-05	0.000000e+00	-2.100000e-05	3.336456e+02
2.450000e-05	0.000000e+00	-1.750000e-05	3.364335e+02
2.450000e-05	0.000000e+00	-1.400000e-05	3.366096e+02
2.450000e-05	0.000000e+00	-1.050000e-05	3.361743e+02
2.450000e-05	0.000000e+00	-7.000000e-06	3.357318e+02
2.450000e-05	0.000000e+00	-3.500000e-06	3.354047e+02
2.450000e-05	0.000000e+00	0.000000e+00	3.352470e+02
2.450000e-05	0.000000e+00	3.500000e-06	3.354048e+02
2.450000e-05	0.000000e+00	7.000000e-06	3.357319e+02
2.450000e-05	0.000000e+00	1.050000e-05	3.361744e+02
2.450000e-05	0.000000e+00	1.400000e-05	3.366098e+02
2.450000e-05	0.000000e+00	1.750000e-05	3.364337e+02
